Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Guinea-Bissau,GNB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,30.18866179,34.31195437,35.63015886,40.72648244,39.24842729,25.94671356,27.93533926,32.60217722,36.05310886,41.52645047,41.84189444,35.71855927,41.28519523,32.25372335,51.28141456,57.709533,31.83510513,38.95615094,51.16819428,46.18951631,37.03451335,37.79112279,50.11188577,32.71686422,34.30937124,35.14326329,31.83576744,39.88313465,35.8428445,42.81647089,33.1174935,26.82298343,23.35127899,24.59180791,26.38522046,25.16865041,27.60053188,33.9507886,32.7914364,35.22253799,35.22432161,30.94700051,25.6977795,25.82319957,31.38561405,32.23849284,31.30411011,33.0730443,30.74202053,35.08463592,29.24879649,
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.60708868,36.20713192,45.46249589,39.46365642,47.86986717,58.9097918,39.28203398,44.77043065,39.23996826,38.41591007,42.21958535,41.18790078,43.56515304,44.03114668,43.7480417,45.94064225,46.5940501
Greece,GRC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.56990184,14.12113036,14.75848566,15.2725669,16.71815632,17.01907716,15.62064636,15.2281928,15.64925971,15.59885635,15.22699834,15.16236603,16.18776183,20.09286169,21.26118655,21.18132017,20.83001955,20.68136482,19.48386616,20.3584322,25.26174183,25.75086864,24.64242831,24.69940507,24.09752733,24.25417754,24.95752186,24.19427941,23.29865561,24.83810412,25.34971832,24.39314726,23.94375441,22.97813173,21.71751277,22.68259746,23.20927614,23.05196349,25.97169702,28.12151933,34.69729639,33.35122477,30.23614156,29.64547092,29.19032675,29.58863376,31.67622983,35.00410429,35.9681465,28.76165978,29.39918357,31.34418993,33.31870533,32.66929458,34.04072941,33.15053123,32.73174172,36.54485631,41.15712046,41.85867948,39.59891905,48.5544247
Grenada,GRD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50139259,48.86570746,58.64726722,51.89074051,58.76478897,70.39409138,55.02624827,76.41639437,92.55001006,63.46641088,58.21081601,48.61576077,45.52153588,45.07262521,43.51502212,45.32211172,51.19877419,48.83619233,
Guatemala,GTM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.53622217,13.49493949,13.42252536,15.93284764,18.08944793,19.61093733,19.13424894,19.51152391,18.41664079,17.43033796,17.77836134,18.69709794,18.53614429,20.2047322,25.66503323,23.53328396,27.58344088,26.25672927,27.26254481,25.85112781,24.91908564,23.60150949,18.68762138,14.55248444,15.15100301,12.98401607,14.59211949,22.29405505,21.93623865,22.47409728,24.84196453,21.56765026,27.29625964,26.07589705,24.85094775,25.43038631,22.58283566,23.59584313,26.25213334,27.35558273,28.95055351,42.00548489,40.37853473,40.82123947,42.79546265,41.64879809,42.57209031,43.02084671,40.0543846,33.67286049,36.89972824,37.97934526,36.6923267,34.68706536,33.33891636,30.06354563,27.61964822,27.5743741,28.88946063,27.94739857,24.94530308,30.96924715
Guam,GUM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61343547,46.34351359,46.13595244,43.74554949,49.05615857,56.60677735,57.38514384,54.66031483,54.940392,59.16934189,57.68281102,60.02963512,59.51871658,53.26780479,51.44890696,50.29103609,53.66336634,55.78252671,57.75154004,
Guyana,GUY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.95681974,52.98179535,44.88330341,46.13342184,53.51901767,57.65517241,60.15946502,59.79308723,55.1468988,55.43521861,57.00149365,54.68888495,58.76856332,68.88957816,66.41877029,74.90526316,91.004313,78.76767138,63.09852489,69.2255486,93.64058355,92.31059438,70.08298755,64.57765668,51.35898669,61.88205128,53.21198402,90.76258444,67.93137187,73.53340505,79.85956003,120.2945606,149.2246626,131.0468463,117.115868,112.116602,108.7162232,109.4766061,107.9096766,104.5508431,110.6873973,106.7027174,104.4218929,99.48579368,105.1626137,109.7278887,,,,,,,,,,,,,,,,
High income,HIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,12.97152744,12.99215281,13.32317691,14.96896791,18.54162386,17.11844762,17.95200522,18.18773345,17.73261601,19.56600838,20.96183717,20.26765716,19.54218435,18.7328357,19.1649022,18.50533783,17.32997516,17.79158601,18.13695292,18.8741819,19.35802077,18.76350499,18.63062108,17.85630183,18.54697158,19.84302793,20.55601237,21.40816403,21.47237851,21.51756869,23.35551012,22.7724641,22.58829912,23.23763534,24.92517423,26.38829049,28.3052443,29.4715015,31.06380183,26.19217672,28.87573024,31.19610604,30.96119204,31.16674891,31.34217727,29.98621251,28.97417534,30.13181161,30.9312961,30.34019927,28.0966656,30.71331291
"Hong Kong SAR, China",HKG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,90.63715627,86.65822493,80.19564592,80.58546433,72.26402924,79.44265509,75.97415186,84.83033932,86.14498122,85.48428979,85.1542296,76.44429268,79.10808914,81.84165961,77.80757829,78.76211286,76.82850281,84.57018955,88.33890905,89.26186647,92.05141205,84.30448203,92.26209379,95.95445662,93.88051545,95.60190313,102.3568154,111.2071851,106.8663593,108.73116,112.5327813,117.4663313,113.6114542,118.1354027,130.6896478,123.1692519,118.3988149,110.2985764,107.5537386,121.6225633,118.0792829,123.9196942,141.6786759,159.0651574,165.2362928,174.0234982,175.7370562,183.2416294,170.2624989,199.4479636,209.0022901,214.7189649,221.0099588,212.8854582,193.5083476,184.7221029,187.8932671,188.5532665,176.1032858,174.4064435,199.1791013
Honduras,HND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.0299419,21.92588433,22.07607995,24.71964895,24.74835886,26.81608179,30.07546141,30.54673132,31.61719233,30.86826116,34.10788382,30.50615595,28.20672654,33.09589222,44.07926535,39.6797153,38.1676572,39.26325664,39.87025345,41.74248932,45.24859914,41.75006526,30.32094492,31.9129683,34.34835477,32.70950541,30.1550607,27.51654068,30.90309458,35.78033624,39.29201376,40.79774237,42.8478473,47.5773545,55.80432557,54.01375472,60.69144296,61.84571151,64.2539104,67.19714566,66.41998159,64.56137151,65.2668724,68.15424968,77.03877529,77.4839263,77.07719305,81.56162338,84.42367851,57.3747552,63.68293204,70.95921592,70.28541699,68.36455893,65.41244255,62.0976479,57.10161217,58.71925624,62.09634565,58.10907704,50.52482903,61.917341
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,24.77616366,24.84204844,23.83863248,23.03199895,21.93340979,22.3923837,26.55094381,25.10128794,29.67913502,30.13265309,30.29161852,29.70865623,30.39691269,30.50207063,28.96013601,29.35733614,30.59092951,31.24031907,32.37495753,34.01553582,33.43940313,35.14438248,36.31257383,32.99530474,35.5251152,36.10652785,37.84892744,36.11096331,33.87308373,32.61463362,30.13038543,27.95465946,32.48643205,31.61116227,26.77084706,31.05526273
Croatia,HRV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.37375471,36.64486006,43.73353075,35.77035642,36.06245761,39.46876677,42.2725889,45.2863003,45.95908337,45.10930328,45.12250394,46.06860276,45.95668727,46.31288347,37.9840595,37.47526353,40.06790419,40.65625522,41.85692534,43.15758799,45.57227324,45.8704124,48.63327967,50.34200625,51.05616874,48.78282139,52.35730025
Haiti,HTI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47622695,27.5477134,34.50467072,29.4960447,24.96617704,37.9069165,24.71291342,28.7142552,28.89574892,26.4415065,26.62031525,29.69936755,20.05977897,20.78739723,20.63390977,29.35650544,25.87457651,25.79163445,28.48575069,25.03972067,27.21730044,24.18038401,36.1515823,32.25012913,30.60314784,29.81092431,31.39703762,30.27649884,33.54010793,34.68699027,36.4481561,37.4478782,29.76288488,29.93181607
Hungary,HUN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59327337,27.82667574,30.36925837,31.05945742,39.19622485,41.40941732,46.94329995,54.49971454,58.38211939,70.54871146,66.16774793,60.18313559,60.27301618,63.87164177,65.28315891,75.20488004,77.65606015,79.11998983,70.75136725,76.32539666,80.32283727,79.74259137,78.9072106,81.24512516,79.77095159,77.98325104,79.29562617,79.49470502,79.46028675,76.92894761,80.5735373
IBRD only,IBD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.36498043,12.13930151,11.34346699,11.81423364,10.90108811,10.42476629,10.93764003,10.99711404,11.13440236,10.85529924,11.3292241,11.64808378,11.74685543,12.66926575,16.59247095,17.88983441,17.10507851,17.57733939,17.26477717,17.67830392,20.08410709,20.91872318,19.77995317,18.41406615,17.86036967,17.60631297,16.3773129,16.72011614,18.69268981,19.73285973,18.80124367,18.83059992,25.02308313,22.4020704,22.08140837,22.9927031,22.51861705,23.02497255,22.42351855,22.99206442,24.94754043,24.83876145,25.92934046,27.39710874,29.57512509,29.36861682,29.3981348,29.13084234,29.79959085,25.43580965,26.62615016,27.5514749,27.39654628,26.90091649,26.32218763,23.97566326,23.04379878,23.74834818,24.93636088,23.79724068,21.89425736,24.28062305
IDA & IBRD total,IBT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.83120046,12.82618973,12.02801212,12.42097048,11.84453903,11.45563444,11.78264526,11.90459661,11.93439213,11.61763661,12.04257282,12.37213016,12.37086157,13.32081648,17.06827411,18.50599076,18.01685735,18.35323725,18.19023367,18.57018137,20.91022799,20.7671003,19.48245692,18.35584019,17.93637531,17.73462201,16.67473337,17.20316576,18.8163063,19.86341446,18.95783311,19.07707514,25.005141,22.66633979,22.49122104,23.37966977,22.97203758,23.42656764,22.77513036,23.21256764,24.88253822,24.96414634,25.91880323,27.34236598,29.30743649,29.2605866,29.26902803,29.20890547,29.83517809,25.63044415,26.77159369,27.67756771,27.40863144,26.91148491,26.26802435,23.98899065,23.04063194,23.75624108,25.10679942,24.02868219,22.02963984,24.47775247
IDA total,IDA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,23.58907329,25.4321949,25.01374989,25.60471234,25.91505681,27.80033877,20.50267828,18.23303435,18.37248445,18.89157253,19.09823502,19.40566497,21.25469009,20.28677595,21.53186458,20.91244517,21.94165937,25.06868512,26.10171295,28.15163972,28.6580778,29.08861396,28.87966851,27.38618738,26.0473748,24.28795818,26.64486296,26.05934233,26.97146907,26.45066402,28.20608538,27.98205722,30.33002686,30.41059618,28.16277764,28.70455946,29.44504839,27.53209833,27.03016955,25.52585303,24.16503267,23.01326115,23.83192249,27.42023338,27.14016356,23.73180261,26.79396278
IDA blend,IDB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.37196008,18.18757509,16.7861032,17.32817623,18.18672091,19.32033329,16.96293802,18.40896884,17.08793426,16.3620427,14.76177661,16.70974645,14.75449178,18.14924729,19.24875714,24.98276006,24.37060292,23.68051592,25.05926095,22.87194862,23.84412978,14.65615842,13.02102289,12.61605229,13.51588002,14.01915031,15.03126212,15.89228982,15.89192098,18.35432023,17.83580466,18.80772186,20.46442811,20.81011123,20.19398046,22.34555258,23.92041489,25.86680613,22.8370426,18.91436176,17.46808963,21.50104641,19.41414643,22.13088112,16.97500527,18.36162972,19.53150253,22.45066755,22.12205534,21.79515267,21.59360519,24.02753646,19.17850589,18.5156251,17.75499791,16.23448575,16.24636971,17.97184096,21.36991034,22.38731894,,
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.55766274,13.61412465,5.392854468,9.349289454,13.0651153,5.735976381,22.09559987,16.86718566,15.57685887,14.82707873,15.83832335,16.64215686,18.89570552,19.48055794,21.42043332,21.97350208,20.83249821,20.07921855,20.84762156,23.58971317,22.1798762,25.5468562,26.29719315,28.8138284,22.79564137,20.94070151,20.51393571,22.39744778,22.21290203,22.99432903,25.58610246,26.48830381,27.1199706,23.76857247,25.3656732,27.64642505,26.44019168,28.13461553,43.21805779,27.42978378,30.45956744,30.76106843,26.39184088,23.13883897,27.54460022,29.92066824,25.6224105,25.39353149,28.75311546,21.3530017,22.40224294,23.8526601,24.98851951,24.7137963,24.41419099,20.77746098,18.33234795,19.17819264,22.07156246,19.03624974,15.70417423,18.86195672
IDA only,IDX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.65619262,23.63651439,28.10000356,29.34490138,33.36954976,32.78598899,32.27930151,30.50898324,30.14503799,30.75766806,28.93662075,29.90609473,30.63035412,30.08821723,33.6859004,35.94595203,34.96995284,36.56790686,36.97377726,32.80740194,34.08685753,34.23572059,35.94833211,35.63252806,33.40128621,31.90293273,28.93948054,28.41324972,32.3493817,30.87840773,26.39522677,29.4212607
Isle of Man,IMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,6.833676657,5.957576405,6.031814896,5.906834458,5.684997747,5.211561589,6.671686852,5.946617673,4.94297347,4.030933823,3.878944276,4.002401341,3.708910336,4.723332826,6.02056925,6.646916056,6.114690211,6.264929324,6.588186608,8.169166374,9.245025716,8.571238135,8.142627901,7.852964463,7.725974551,7.645481198,7.023050239,6.980233152,7.455230361,8.152001813,8.452911276,8.493485781,9.590172117,9.817322332,10.19005946,12.02348067,11.5443186,11.92866955,12.6810009,13.36353343,13.9036866,13.43487512,15.24427901,15.64452227,19.6446891,22.39642292,24.45653908,24.88656893,29.27086318,25.87235027,26.85427325,31.08346869,31.25929107,28.41327065,25.95422274,22.10972471,20.9242508,21.95073212,23.68914073,21.27154523,19.09645489,22.86353975
Not classified,INX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,41.33424996,39.87971884,36.69323079,41.21625525,52.56910757,44.82472051,49.82838385,53.78303734,55.0116429,60.78813478,57.94090638,57.59940707,50.93309599,50.78222215,54.99524305,53.72350537,48.02634575,48.30438638,49.62600817,53.53708955,50.32320938,50.85837999,51.13998716,53.23571533,58.52887135,62.58314563,63.96111976,65.14470187,73.44834033,73.41092911,80.56509808,79.61634993,73.26987725,65.69090922,66.11194573,68.64788841,70.98712848,72.56006864,75.70616173,80.03532545,86.59302796,84.54093074,86.83048089,84.97570726,91.91033393,93.18343382,105.859441,99.02428665,94.43484531,124.4071318,108.8384693,94.55616598
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.38846321,15.86309608,13.67864427,12.45990773,16.33036736,16.47576065,17.61258652,19.65890018,20.5127542,21.05005853,21.20146958,21.32280651,21.50599211,20.6578109,24.0337572,35.3798875,28.23007619,29.09277485,22.22002837,16.05949086,28.7466481,27.94338273,20.97324678,24.19628935,16.6206987,14.28879576,10.41323818,8.727449927,14.29881843,18.10775607,23.8018259,30.36985136,27.23333658,20.63075268,13.32294398,13.46800421,15.02616891,15.37162725,16.54483873,15.59339094,19.7901899,21.23224612,23.7587844,26.05163294,26.04692907,24.10967608,23.29832346,21.04369452,21.65227532,20.98809109,19.37099045,16.28610167,21.61404648,21.90381118,22.52074775,20.70175415,19.22613892,22.0091825,28.16714864,27.34166173,25.52950234,
Iraq,IRQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.18943596,22.99473068,21.48229281,24.60776749,31.57399512,42.57353496,35.91264543,40.83336178,31.64885279,31.16358622,31.56232761,62.29278481,66.43805988,32.9316219,29.66414449,29.81654432,26.43734644,26.12727273,22.81213656,22.87006502,7.427963488,2.500730243,1.338738094,0.469148,0.064016371,0.015622473,0.017726709,42.34115834,54.34417187,60.67971899,49.63282142,61.50686531,49.19199647,76.84180506,63.96306859,61.39466973,38.61857708,28.19301393,30.72723605,39.28726856,34.08065041,27.75380518,29.10024923,27.74648187,30.04076041,35.07762216,26.47979651,25.86484898,24.99914974,30.93807022,29.43307424,
Iceland,ISL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,42.75533981,43.35162702,36.37233378,37.16137577,40.63131218,41.15429989,33.75933439,33.30014467,33.16258951,36.35163438,35.06870035,35.66678736,36.46551113,37.08763159,37.60652588,39.60804013,34.32797356,34.90749556,32.27352692,30.91377067,31.96444761,32.16074124,30.02922511,29.27096875,30.26440089,31.54919579,35.30622308,35.07152152,38.11497066,36.97308135,39.00910142,37.79384465,33.91681119,35.57706872,38.02192311,42.09222857,47.13059123,41.8308122,42.3876243,40.67493813,41.90016434,46.86316549,49.15942075,45.54177209,45.14649394,44.16648646,40.84898734,41.24670697,43.32066193,39.79758796,34.96565822,40.25685702
Israel,ISR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.17135172,34.15621882,32.56619593,31.17410856,35.16871159,35.63316591,33.67696983,35.79253384,35.36553502,39.01596282,40.85006721,40.61315468,41.34157475,39.0034974,30.63570782,32.79149875,35.49508883,35.95114361,31.78760705,30.61965823,28.35216787,28.3597228,27.54592046,29.16404308,27.3219237,23.38298943,25.26351967
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,14.93530982,14.81603492,15.50928129,17.95921996,22.27887663,18.66819227,21.14744828,20.42988197,19.58943128,21.32519001,22.78655686,23.61668752,22.38831723,19.85677886,21.43105134,21.5245621,17.45942582,17.5785579,17.5331135,18.53611086,18.0623119,16.84242795,17.43452167,17.36013312,18.58394036,21.01206464,19.17401611,20.43871543,21.02978594,21.42004911,24.77785773,24.38579296,23.65045696,22.84665187,23.42050197,24.69991838,26.99469075,27.70041338,27.6301011,23.01960005,26.93213852,28.27305899,27.27547801,26.23433632,26.21328696,26.70219379,26.03971207,27.87044263,28.94999704,28.27679185,25.87013078,30.32155362
Jamaica,JAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.05084354,34.99795065,34.92223502,34.03866182,38.97769914,36.86635945,35.86928772,36.8053885,42.07263065,43.45723784,37.41671258,40.93886463,41.06733375,41.13029827,45.90589107,45.61221526,37.89126383,28.38235888,37.3307637,50.63205365,51.04020238,55.80659142,48.64242816,43.0275104,61.61030104,65.69387404,45.88652171,46.26743691,47.78635026,52.39798463,51.87699654,51.39145014,63.21978269,38.75790218,55.84718658,56.37600152,52.47433123,48.39558976,46.04199619,45.19513981,50.72296035,49.26357753,49.08480411,51.53716185,51.77407931,55.21465822,60.61407356,61.51573114,71.63409675,52.40552812,49.58513369,53.45320633,51.85636689,52.6836888,53.48633897,46.19585618,44.64172141,48.86610995,51.41405776,52.07452689,41.49601262,46.67644884
Jordan,JOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,79.76379341,82.90845886,79.82147347,86.73791349,85.31078297,98.53661904,94.29056306,81.33885593,79.54652563,76.25731706,53.53756311,57.71021252,64.68033308,74.40147937,89.6162564,79.87153482,81.40658938,80.15242486,70.45762202,72.86310471,78.17056843,71.48606718,64.25683862,61.16576823,68.50446755,67.15050924,66.61800383,68.33433316,82.43439936,94.20680526,87.87335685,91.75852775,84.8624294,67.07652648,67.22553505,72.14910187,72.62960228,70.15592442,67.80489783,58.8134752,54.32550783,55.62958677,53.37676909,49.35301552,42.1626348,51.58671357
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,9.205921895,8.689088928,7.9980585,9.67583299,13.86579817,12.32932489,12.32943516,11.07478775,9.06720827,12.05442573,14.10068222,13.50779505,13.3725078,11.76279758,11.94736118,10.70284639,7.238754507,7.168959033,7.610886457,8.760422465,9.442966787,8.287870196,7.637724879,6.936003279,6.970479106,7.573634501,8.938123142,9.399821984,8.629380124,8.320091715,9.098877381,9.482804509,9.591676459,9.860323691,10.8780888,12.41405886,14.35900205,15.52745068,16.89393316,11.97060079,13.57996924,15.42049847,16.0561363,18.19461192,20.01277922,17.99064852,15.25227761,16.83177447,18.30604619,17.73444237,15.80015735,
Kazakhstan,KAZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.33167081,46.73912674,47.1170013,43.54854613,36.00476836,37.44269403,34.85997945,40.11705585,49.09726583,46.9540499,47.04104489,43.04631033,43.90878928,44.56814477,40.47822896,42.84881221,37.14841971,33.92764502,29.8940864,26.65319426,29.61406945,26.79057161,25.63027656,24.5330208,28.46770794,24.427635,25.90273809,28.41962945,25.99353518,
Kenya,KEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.67010454,31.12995175,30.12515389,28.96276466,29.21223094,30.69585598,30.87280225,29.37301227,29.29735993,28.08870116,30.66391925,35.18910791,28.72707946,28.669014,40.89752051,34.51158185,31.75563773,31.5930964,38.68802232,31.61102051,35.89983172,33.82030444,31.55827115,28.21277299,32.05400493,30.14650159,29.89303032,26.39754666,27.60376853,30.1233478,31.32830772,28.5560669,26.67049591,33.95485119,34.22584439,39.15404042,32.11150875,31.37072951,28.72798111,27.35953979,31.72147324,33.01525966,30.27469965,30.04545059,32.86674477,35.96983595,32.25154548,31.97579751,34.90454109,27.17024632,30.2699277,36.8527289,31.7587443,29.67246196,29.6976849,25.19865079,21.61527477,23.25839793,21.87277784,20.33147006,17.59436654,20.10003968
Kyrgyz Republic,KGZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53271028,36.64864865,47.6055578,41.17504249,40.06839058,42.35712383,56.5576748,46.19024497,58.02600245,56.99655342,47.58306978,37.02233922,43.3393749,45.25165909,51.25982107,56.77844819,79.02936816,84.14540898,92.55712613,78.68080621,81.67852782,81.64136325,95.27173687,91.77663169,87.67752949,75.77197023,69.99816514,66.36460445,67.2738299,64.13892235,52.16427562,69.07959678
Cambodia,KHM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.97309253,18.66666692,22.94372135,20.7843123,15.69343204,12.5,12.8125,10.08902086,10.72386096,10.55155883,7.7694235,,,,,,,,,,,,,,,,,,,,,,,32.66718415,38.67607256,46.58254651,43.79756006,45.31770888,44.38132721,53.6327019,61.76329887,61.59980449,64.27080295,66.56034186,70.90552236,72.74722281,76.02120838,72.94217882,67.77700868,55.91771187,59.52093544,59.50108761,62.70767297,67.65855087,67.00875814,66.14564324,65.66850405,64.10581574,63.30288532,62.46522725,62.4611925,67.61144273
Kiribati,KIR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,39.40045535,39.30081886,23.80104138,27.81329467,35.70154578,38.19935323,46.2,59.59137642,49.35176471,74.04666667,66.256,60.29238095,53.05659574,46.12695652,42.04166667,109.975,86.27345455,96.16538462,117.867451,94.70360656,123.3207692,103.373913,81.88093333,104.1436842,92.4,91.36,80.14,93.86915888,93.20741379,97.78827869,110.0137111,93.04520641,91.00839304,111.2942439,89.48576425,87.63572492,84.7738045,88.39040031,78.97688614,87.05921305,90.99959809,94.14584964,103.7707967,107.9120761,109.4779766,103.3919358,88.99156624,,,
St. Kitts and Nevis,KNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.97870808,13.96135106,15.59612967,14.65460717,12.3796777,14.33021807,18.21737785,19.67920708,22.63512316,22.45035387,21.12207681,23.01337987,21.44246315,27.65364645,33.30044276,31.32895785,28.34904096,27.87656988,29.22180922,30.88978252,37.09166245,37.19141209,32.86108793,30.02654226,28.4638376,25.78540492,28.13931629,28.18489734,26.21437628,25.55509048,25.75597264,26.0485044,24.68703701,23.24620782,24.59514719,26.73976999,27.85200149,29.17752303,28.96079095,27.17193082,32.15599115,30.43605617,28.58028499,29.77676402,33.26137842,33.04172823,35.02545491,36.4823456,47.87446723,40.94826746,44.29585958,52.22858168,51.3642764,46.66003384,42.78302103,36.14293286,33.47115855,36.18671087,37.27557467,36.4812779,32.76966162,38.04216564
Kuwait,KWT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,23.09746328,24.3559719,28.44036697,26.07781283,28.91809909,24.11575563,18.66406272,20.66256831,22.168194,13.84211943,26.01089687,32.55462666,43.44284443,39.8658631,28.81663437,34.29789473,38.47805438,52.36385887,49.35217329,44.64112065,42.74458212,48.01251531,37.12301171,42.93979323,41.36975202,58.07205118,125.7109153,54.21779878,44.28584998,42.33062503,41.96502299,39.18719708,39.59073284,51.09719851,39.43422358,30.14615006,35.54205607,36.60914582,34.46366491,32.3805283,28.2666192,24.16735947,28.31746499,25.92390673,29.37743063,30.35442211,25.89199206,26.27954756,26.74516775,31.53080162,44.93332521,48.52718291,46.64373086,45.61996345,44.88951147,,
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.03857423,12.73004406,12.02591552,12.85990149,10.99004872,10.09397671,10.73138154,10.78867751,11.24244137,11.20797017,11.32416755,11.97775096,12.10485727,11.82743813,14.20255669,13.53824659,12.77806145,12.44039421,12.46848619,13.40473204,14.26058781,13.65823216,12.15336809,12.21780699,12.18825715,11.84531398,11.94023165,12.22468659,13.58623754,13.3727246,13.55617078,13.9523051,15.03873441,14.32430956,14.84119953,15.16619149,15.48501141,16.51489967,17.29174723,18.83474107,19.89172886,20.05538126,20.85800819,21.308298,21.93545646,21.22702042,21.35909807,21.2182194,22.21402679,18.74157929,19.56839851,20.31271024,20.95579268,21.23995198,21.29550861,22.39487739,21.82042953,21.52393124,24.20452561,23.94226074,23.56249367,27.42233087
Lao PDR,LAO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,6.3414636,9.765258427,7.701421783,14.02310852,31.89948683,31.99615679,24.51844518,25.22859516,27.10500319,31.16719275,39.82232928,37.33407723,41.05842399,41.26474597,47.81366775,44.18261464,38.17529777,38.02627801,38.50238819,37.07166272,41.16762906,42.82891055,43.80629789,45.59831582,48.69510162,46.84775654,49.33631185,51.35553977,60.30839808,60.00604322,58.30519164,51.8460644,41.88246346,,,,,
