Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Grenada,GRD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,10.84707496,10.51534802,11.19900705,10.200152,11.69601961,13.72170695,13.02045361,12.49234199,12.8475029,13.366522,14.17459097,14.4188805,13.44155797,13.30158566,15.32375679,15.27374363,14.88676114,15.45839671,15.85036485,15.5565744,16.1700953,16.64912288,17.36639821,17.90951883,16.51185707,16.61715595,17.00871384,16.71183384,22.84784878,19.42265002,18.8185413,17.5549887,14.72587018,14.70956593,13.34295422,12.31798421,13.39788331,12.81041818,12.32439773,12.15518956,12.71591952,13.43321924,13.64176034,13.09411439,14.65303655
Greenland,GRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63295873,15.71066153,16.24433206,16.72221526,16.78410752,18.21720942,17.98227505,18.08424492,18.06051859,18.91178514,18.13322723,15.6961946,17.04671163,17.68740706,17.01055293,18.21300677,17.37521532,18.14884017,
Guatemala,GTM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,17.04545719,17.83341483,18.55981424,18.65736107,19.06362476,18.66458508,18.81339682,18.76353686,19.19885493,18.72427072,18.49364766,20.10290839,20.88259024,21.1965466,21.52469297,21.98693312,21.74649823,21.2363286,20.50418583,19.75626378,19.66961976,20.09047152,19.84642414,20.19080078,20.10504818,19.78775975,19.57546383,20.00923083,19.87962571,19.6855446,19.66159254,19.68543907,19.97425176,19.99436828,20.11987319,19.79111628,27.3420735,27.18268952,27.44249661,27.88335509,27.58113724,28.26904536,27.88436382,28.11681614,27.52597452,27.49182654,27.94362123,28.12343712,22.95294843,23.19271653,22.73751094,22.61444112,21.90490978,21.42719797,21.82117437,22.07770662,22.09092053
Guam,GUM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.86154901,28.12303829,31.80730102,29.63823432,31.6262354,31.39310345,31.6872428,32.51822243,34.47225245,34.87765744,35.34353996,33.7883354,32.75488069,29.74565757,30.14559548,31.73894737,32.11865153,32.36418601,30.84325945,30.20134228,31.69761273,25.79837356,25.03457815,18.59673025,20.5652423,20.66666667,22.94930981,26.01438774,25.76123794,25.86641002,17.39546827,20.21249294,16.50618393,23.55219539,24.22228945,21.01256273,22.60927454,21.8489282,20.87276144,19.89892073,20.00122998,20.08263633,19.64927588,18.04961684,17.11392535,16.66919386,22.07167914,23.65893779,24.73909508,24.56999831,24.90272708,26.45387707,26.58774987,25.62806498,24.39212723,24.71873879,29.38292731,26.20719267,26.25976398,28.68922593,38.79608015,56.26704081
High income,HIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.27201323,26.52160718,26.38502836,26.54691066,25.44524338,24.79291923,24.78888435,24.9411929,25.13671291,25.36898512,25.19634854,25.03139752,23.32405964,23.8882628,24.12759064,23.97921277,23.71899114,23.62756331,22.78700051,22.40549743,22.73890786,23.02467479,22.60923631,22.41291676,
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.08238349,11.3479853,10.63652502,9.858602385,9.172944434,8.45767903,7.995870559,6.891085054,7.002103091,6.871197442,6.835827987,6.7171725,6.844524385,6.947699229,7.067506488,7.058016579,7.475714668,7.218762443,6.478878505,6.255107927,6.141783731,
Honduras,HND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.07135409,16.66198765,17.84655061,17.99122379,17.81181619,17.42848717,17.13792163,18.90988129,19.59647495,20.06736377,20.05532503,20.45143639,20.48567998,21.75342585,22.90961817,22.46441281,20.77151412,20.33543038,23.56629518,24.53266148,23.68588972,22.52212191,24.96191725,25.09981943,27.17542765,26.55996598,26.20400259,27.91739822,27.07028245,29.23499,31.33093724,29.23446246,30.36254682,30.72200218,31.5413042,31.10096378,31.00890473,30.19584475,29.74401992,30.71155168,29.3809339,27.69506071,27.26238826,27.37165815,26.5378388,26.24004476,26.78488327,26.15666926,25.94977686,26.0219597,25.5871307,25.81421601,26.1135718,25.40931972,24.5107788,25.64997094,25.8278975,26.53892231,26.5924588,27.07672913,25.95015891,26.58045746
Heavily indebted poor countries (HIPC),HPC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,17.5807629,18.4203134,19.6800428,20.03434619,19.38490769,19.57239731,19.09228718,19.88640658,20.58527781,18.96120179,20.50734493,20.65161157,20.17790249,20.25198618,20.77089787,20.48668434,20.48876376,20.80268919,21.61364654,21.30694543,21.9297626,22.10017226,23.28753419,22.76535566,23.38720985,23.49974974,24.00500811,22.64290599,22.99574344,24.18275136,24.00827735,25.02076503,24.43156199,23.18805585,23.10131972,23.64765202,26.04401911,25.65467035,25.52012951,25.43307132
Croatia,HRV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.32143609,25.31152969,26.41828642,24.76521122,23.87324049,24.07709323,23.70006264,22.8381819,23.28987211,24.26511105,23.75190892,23.41782625,22.99231465,22.85924775,22.73270289,21.44759088,21.62705171,21.20730214,20.67652664,20.85267118,20.63327495,20.63387629,20.24439866,19.87739083,19.9527606,21.15532384,20.57207048
Haiti,HTI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08160535,22.71931324,23.08565561,25.98774133,22.93742269,24.05917451,22.22778247,30.39463453,34.9206144,32.01766841,34.85368827,33.14781529,23.04848687,23.59848955,23.19603098,24.89525704,25.60601672,25.05108827,26.48091654,25.32487418,26.70632411,26.22554115,23.53326873,24.59258027,25.37328252,25.68991933,26.57401008,25.9735458,24.5912876,23.79652125,24.06347511,23.02298148,23.32754668,25.4464651
Hungary,HUN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.80554077,25.41211026,27.7903144,28.09543363,27.51775159,27.048551,27.13782982,26.80702534,26.383803,26.84539792,27.17564188,27.18347939,26.69419301,25.75313086,25.08074293,25.18927276,25.09390433,25.0098332,25.04016853,25.68231857,26.37561242,25.48728165,25.1654519,25.08088046,24.786263,24.62755738,26.42556913
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.29104534,32.07217688,31.35316284,33.78724188,33.54845944,34.04782399,35.40710321,33.3824559,32.89860822,34.4042059,35.62769205,36.74142713,36.98291506,37.58195788,39.78465855,39.69388505,40.20180657,40.13104357,38.69911344,40.17023545,38.95637135,37.34206302,38.05942347,38.09236376,37.79874414,36.69404528,35.78856001,35.94941355,36.96946699,38.63114094,38.70456047,36.36449347,35.51706393,35.83335565,36.0069337,33.8200541,33.91802961,33.96322004,32.90067637,33.61062973,34.4996868,34.23463765,34.77240743,34.77719478,35.66231497,36.25461795,36.87303377,36.57327248,37.20316677,35.94576529,36.36663786,36.67953003,36.41752747,35.60922059,34.99771404,34.6767156,33.80415434,34.05768069,34.69955638,33.80193685,33.35557141,35.3095633
IDA & IBRD total,IBT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.8223884,32.47843982,31.63716541,33.75287358,34.29123411,34.70164624,35.92678108,34.08239749,33.69546814,35.19264612,36.00427818,37.38254294,37.74710222,38.69701644,40.66645721,40.17349568,40.73311273,40.74994062,39.26024586,40.87037378,39.71393162,36.54425438,36.71136739,36.71516554,36.37534927,35.52316251,34.60683398,34.63008436,35.63165692,37.20812686,37.34516043,35.08795667,34.554654,34.78690811,34.99609997,32.99217694,33.17696714,33.23326184,32.13016263,32.81340422,33.69333269,33.35902118,33.74965818,33.80239753,34.75758265,35.35491095,35.94530592,35.69035619,36.31471017,34.94268899,35.48293025,35.93790565,35.65971237,34.86941744,34.26029024,33.79625781,32.99308408,33.33865454,34.08370257,33.30257177,32.88957165,34.77220312
IDA total,IDA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,30.15140372,27.06885609,25.57998045,23.82727249,24.68329881,23.45095025,23.04410005,22.8545231,23.49749319,24.16576794,23.53889326,24.51211283,22.7889746,22.14841328,22.60225262,24.17388983,24.19933831,23.03471404,23.9238582,24.9058015,23.71105323,23.07002457,23.5256535,25.12513297,25.55137007,25.89429241,25.5257348,26.03634634,23.63943187,24.90223575,25.59709507,24.979981,24.72621098,24.4922625,22.71412346,22.89654458,23.88454166,25.61417402,26.5145808,26.76988709,27.00427713
IDA blend,IDB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,35.39712209,31.57900682,30.5923256,27.86753817,29.52187354,28.28065579,28.0852197,27.56961356,28.25647039,29.13825813,29.98863603,29.75897214,27.12312184,25.77855935,26.58134926,27.68661059,26.46206884,24.21910031,24.61072583,24.86864881,22.95292033,21.24355919,22.82797863,24.96719703,25.51101037,24.49077303,23.68443053,24.69936115,21.85737754,23.92660469,25.53507021,25.21925613,24.24669436,23.6623011,20.76617316,19.37921785,21.01945427,22.90001324,24.53219861,24.73947304,25.83438139
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,41.94831311,40.39014506,36.70986732,33.78820606,36.25428928,36.20734838,37.10764203,39.38494007,41.20477362,39.97996033,39.68049808,40.64204435,41.80083742,43.45578405,44.3289568,45.22777055,43.36006167,41.96907464,47.89350079,47.74533116,43.74956609,44.62761598,46.54105887,46.94355874,46.79914152,48.06074477,47.65212258,42.77586634,43.91342343,43.59374442,42.63567744,41.92834213,40.0478624,39.30844398,39.3791548,39.72973745,38.951768,38.25160517,39.8587969
IDA only,IDX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.52198138,19.14069055,20.11746539,19.72364352,19.5325333,19.6550495,21.65385426,22.61405537,22.24523017,23.43522903,24.87013053,24.15093577,24.25821836,23.96256564,25.19436497,25.53416467,26.98824728,26.95859458,27.0518679,24.888352,25.60792279,25.64416606,24.7275913,25.20316356,25.32815363,24.60922252,25.97281179,26.12406602,27.84765188,28.1102285,28.25031092,27.82096999
Isle of Man,IMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.234801707,9.012033149,8.257548735,8.706772725,7.9069983,7.431955871,8.021557795,7.593255829,,
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.83434345,21.43484397,22.05260014,21.87947583,20.95528854,21.65510507,21.38661717,20.08944288,20.62711566,21.41748463,21.72930929,22.39200791,22.40800259,21.34823029,22.6756934,23.20125208,24.48052342,24.40026254,25.32441961,25.99220623,25.3362459,26.10291921,26.14980479,26.29884329,26.73913865,26.62907122,26.73083582,26.69923652,26.71158382,27.55099348,27.4536955,26.44172018,26.79274327,26.78155428,27.62820125,28.59980942,27.91227037,27.83703076,27.30303785,26.51929335,27.32582838,26.48777734,27.66065416,27.47410712,29.21910631,29.53376419,30.92723994,30.90323825,31.13671924,31.12137211,30.72507823,30.16167976,29.3985277,28.40489956,27.6564012,27.34739148,26.61899994,26.50001665,26.4120919,24.59645788,24.53106619,25.87180102
Not classified,INX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.93794123,28.29292283,29.69547193,31.2887409,31.37096419,31.50132261,34.0831219,35.10525023,32.25899428,30.76609246,30.03419212,30.0803732,28.52657244,25.92554979,25.61138421,23.34354168,24.57308633,24.43743522,24.37820748,24.82467416,38.42963307,37.17726061,36.1872911,37.03428633,35.85098218,37.95362162,40.22237273
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.74757522,27.82821472,29.54496024,30.86295178,31.40205583,32.82712924,33.56323089,35.18549836,36.30294548,38.53898256,40.58258388,43.13483658,43.39490363,53.64564154,62.3233342,56.73268549,57.24302288,53.29131527,45.68279439,45.75337475,35.1535961,34.72086644,40.53818945,38.05908434,34.43981847,30.55544573,24.90974033,24.9787619,24.80721348,26.14508954,32.79981982,33.39410377,33.54157415,42.02935024,43.3701571,39.44042389,42.08253625,38.71144368,32.50355341,37.45888618,40.30591016,39.91726198,45.50293488,45.05994955,47.47047248,49.63724905,48.25990087,48.23566314,47.66878878,43.0965173,44.20937942,46.23228857,42.09416321,42.77886847,39.22822805,32.17473965,34.36750777,36.22932632,36.93284806,32.79717722,35.73185687,
Iraq,IRQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,46.67955534,46.13665984,46.06195068,50.27078454,44.26433005,51.79398148,70.37254844,68.07236494,70.78199504,69.07923936,68.94684338,75.31073143,73.96754741,52.50068301,49.37906518,47.34490135,44.88931956,43.82086092,37.74911275,42.01818182,41.85630037,40.55194312,72.25233118,51.04943041,52.23206994,57.8582601,55.88644282,64.8653587,58.44651082,75.02027543,70.14708849,79.57410682,84.79597915,77.41957755,74.15785642,70.8382338,61.83506076,63.6084345,61.44419192,60.10771063,62.78885842,51.98979242,55.79349515,62.54802879,60.57698851,57.69152679,55.30759638,45.34028882,46.18250206,51.32968146,54.16994275,53.10940328,41.25863842,53.8301522
Iceland,ISL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9160645,21.3152838,25.6154931,24.74357193,22.93657881,23.06831891,24.68255103,22.33325839,21.40378867,21.80814972,20.88936384,22.24507484,20.13602322,23.00855761,19.94394598,22.04776474,22.36622883,21.09311164,21.14042666,20.79181745,20.23658696,19.58291034,19.52199001,19.56643518,19.70506263,19.67602527,
Israel,ISR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38891175,24.67714198,24.73256698,24.11761096,23.44334233,23.43420199,21.99364302,21.62144299,21.41519245,21.09247141,21.40085245,21.84908839,21.97620059,21.4176244,20.74605036,20.83244273,20.33169266,20.57422672,20.28949084,20.13098863,19.80214615,19.00377608,18.59098841,18.85576854,18.68192851,18.58737681,
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.06184828,27.15676164,26.68768393,26.37847859,26.37498112,26.36108197,25.92161551,25.5248443,25.26445615,24.6817873,24.30930843,24.12080542,24.02951019,23.47936449,23.41895961,23.27159113,23.40095247,23.77192462,23.60137642,21.88480005,21.86576084,21.74970363,21.3450699,21.17245852,20.79842911,20.85638428,21.21794438,21.30040502,21.45015172,21.52712478,21.60675265,22.57763781
Jamaica,JAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.44933025,28.16804599,27.46162632,25.48513798,24.31178316,22.96931239,22.95248745,22.56354482,22.31730126,21.32290593,21.49253457,22.25833961,21.9006506,21.22011485,21.31539962,19.68812284,18.09085934,17.98633045,18.24902354,17.99386056,18.09906598,18.36515114,19.26603791,19.11207194,19.43705228,20.34859028,19.25358445,20.39123954,20.75207306
Jordan,JOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,17.69374416,18.42553191,15.24822695,21.55688623,18.7900641,17.55691769,16.35012386,18.46590909,22.25088681,16.25615764,20.76164258,19.88877137,20.23942642,20.40608499,22.18880407,22.86581387,25.40236074,26.16461604,24.7498041,25.54542598,22.54358522,23.4390531,23.41577552,21.59200359,23.56665313,24.0117094,22.38360379,23.80460647,23.55909485,24.67064861,24.65662689,22.04498031,22.38118393,22.25066985,21.82339797,21.94581929,22.14310552,23.32352835,23.57616805,25.43437719,25.52872999,25.41721484,28.16028793,29.64498699,27.75934439,26.26682812,26.79466896,25.80780386,25.64065978,25.50879579,25.23280589,24.66943659,24.60354689,24.53073867,24.45447093,23.91352892,24.21318059
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55387294,34.31644311,34.28595862,33.92870218,33.37699307,32.87231482,32.51358706,30.9812267,30.22260008,30.07892076,29.96693054,29.87170704,29.66557181,29.59729581,28.78297644,27.11121222,28.33597017,26.70143607,26.56264143,26.65074506,27.31362673,28.58371142,28.62994765,28.88242601,28.97968663,28.62227731,29.0168416,
Kazakhstan,KAZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.97180763,36.98964419,38.69871877,29.99769274,25.58776456,25.60638223,29.31463104,32.96666533,37.77582967,36.14182986,35.81093211,35.07526591,35.35184195,37.62801815,39.35645575,37.73089748,40.25024558,38.43148085,40.60242212,37.2660881,36.30285333,33.69881564,33.20942583,30.85478739,31.97979036,32.3252253,33.4962004,33.02879591,33.09779715,35.03696359
Kenya,KEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.88990021,17.13806951,15.42865885,13.97900249,15.47239128,16.66667134,16.2803539,17.46706043,17.66117686,18.04358261,17.97226976,18.28730674,18.68057401,18.64397131,18.32280569,17.88668839,16.35731632,15.86698478,17.4325155,17.32039954,17.77777897,17.38906089,17.30958123,16.90869206,16.42914931,16.74073222,16.18045942,15.92975682,16.75328212,16.36991129,16.32579272,17.00351087,15.84607073,14.36701967,14.55205709,13.55651793,16.39205347,15.92638317,15.54216332,14.91530256,15.01585603,15.30962409,15.45356118,15.62315004,16.20507734,17.01262604,19.38410594,19.30216808,18.58277173,18.38662467,18.57467277,19.66290083,19.26155256,19.08025911,19.0360328,18.8940457,18.16215929,17.50350921,17.31314613,16.93054523,17.40445206,16.99492486
Kyrgyz Republic,KGZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.10981308,33.82486486,36.06286254,30.5171158,23.88345314,18.1095193,17.02828717,21.05925887,20.76129123,23.12502318,29.19961994,26.83248899,21.31370312,20.24326767,21.68936955,19.96745267,17.55446612,16.68229999,20.4289121,23.63572933,26.26527379,27.44908809,22.25712973,24.84359467,23.88822892,25.07806232,26.546424,27.30809347,27.47851368,28.48952201,29.20203921,26.68850438
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64624299,13.72271556,14.26204476,14.9885658,16.38573699,16.70908181,18.03982643,21.85665448,22.28735278,24.253861,24.98565248,25.64542844,24.99143036,26.18317012,24.94428584,22.37178985,21.66174196,21.86862448,22.1418106,22.97645491,24.06765417,25.60686085,27.67957211,29.45196275,30.84892761,32.28939312,34.22605072,34.56006067,36.83478442
Kiribati,KIR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,53.67088608,45.1426773,6.214705882,6.586111111,6.1,6.335714286,3.544680851,4.297826087,4.858333333,5.054166667,3.616363636,4.246153846,4.541176471,11.19590164,9.039076923,9.556956522,8.6684,8.684868421,8.226941176,7.623296703,10.39384615,11.59626168,10.49336207,10.45393443,9.197289682,8.829175906,7.945189143,6.748597447,9.951363462,10.49912965,10.89913233,10.33401496,11.92573779,12.90093659,13.67934268,14.51702249,14.53883793,15.29612838,14.6796711,12.42530126,12.83221962,6.936630724,9.789444277,
St. Kitts and Nevis,KNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,20.44281671,17.53202967,17.40416693,18.91906514,17.28937729,18.76776027,19.11238063,17.39849003,16.57547044,18.16352558,18.79574852,22.86657945,22.3624471,23.97204228,22.52040439,22.04444988,21.21352543,19.49104689,20.7960681,20.26174236,19.43355896,20.65953413,22.47813916,26.84273456,30.56503112,28.619539,24.35023434,22.70299497,22.24982233,23.15163916,23.23448339,21.94053377,23.22752035,22.54464828,20.93956033,18.64735806,19.69353882,21.33488656,22.70974663,24.53724733,26.25497888,24.5456171,24.09440354,20.88432314,20.8980338
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.32970463,17.88590938,17.88389001,18.07189416,19.34214796,23.28149244,23.05946139,23.34465066,24.07112056,24.59573545,24.79796896,23.33042467,24.87756871,27.62469922,26.61100569,26.6853826,27.64081588,28.4639485,30.2112942,31.5585622,32.08022132,31.27252375,31.68245279,32.97968129,34.5128532,33.9458775,34.87480798,35.94773283,36.59023239,36.17361211,36.32183897,37.14771997,35.88131907,36.21407742,36.24273611,36.49125561,35.44805561,35.39646916,35.30828329,34.66586525,34.75531678,33.2209652,32.81274988,33.11125973,34.73483971,34.15033175,33.517273,33.45375008,32.51021797,32.90536001,34.11677597,34.45096726,34.13469264,34.44782919,34.09167237,34.14993567,34.29779968,34.76630854,34.04580231,32.67914892,32.58263032,32.4768191
Kuwait,KWT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.06538248,72.70570141,74.81214967,73.09873441,70.54892632,55.93633334,52.13503269,55.6192159,60.32072885,58.38019061,45.42635664,
Latin America & Caribbean (excluding high income),LAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,32.31501314,32.21006114,31.08001795,31.76433927,32.57466268,32.03557977,32.73525269,32.48535906,32.34072651,33.59018047,33.56718487,34.00729209,34.55035481,33.75014519,34.32159647,33.44048562,33.01178097,34.71206403,34.91241565,35.28893395,34.27491245,34.99600608,35.44748382,35.7558075,35.60920813,30.77201737,29.30967897,29.49853393,32.07526397,31.51302146,26.47990084,26.4651706,26.91264793,26.6198442,27.52195562,28.17005474,27.99603039,28.52072657,28.03687997,28.84944614,28.5993696,28.91694618,28.17831866,28.19380176,26.20249821,26.87429419,27.18272802,26.88990793,25.91387638,25.35949532,24.38355708,23.59485711,23.67135833,24.54494592,24.48514657,23.7388917,25.51529509
Lao PDR,LAO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.42781631,14.3813264,16.58354174,17.53343221,17.44479471,17.7559143,18.76118629,20.6120582,20.62511287,22.26196211,22.46983672,16.4770694,16.99371479,18.38268973,20.12014415,19.35950977,23.22878956,26.17545125,25.39302052,26.94972317,25.16309379,30.46602109,30.81597019,32.43664467,30.42770755,28.81500054,27.69334425,28.75950464,30.9124754,31.53319249,31.53138199,32.41636783,34.12997772
Lebanon,LBN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.63038218,22.82926066,22.62990249,22.61620347,22.2342521,22.30642256,22.27216495,23.68350606,21.22945506,19.96541122,20.43071372,19.11540593,18.31213873,14.57516638,14.76003823,15.00815138,15.50987735,16.21200383,15.43951679,13.80937621,14.50621607,15.48551974,16.34379623,16.20941013,15.70518464,15.95390381,14.92687978,13.80560238,12.49911818,17.63919481,
Liberia,LBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24715103,4.186181015,3.243096009,4.149037433,7.726989967,7.218187566,7.703261841,7.929315368,7.094959444,5.009739819,4.999614615,8.300116764,14.58892598,19.51825415,18.55481,16.82484548,13.770442,15.44165143,16.92386495,16.98960702,17.70799907,18.364153
Libya,LBY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.83038598,70.89381321,76.64251376,80.97429439,86.66955501,84.72750767,85.92039285,73.79725447,75.74498699,53.8989087,73.73692992,65.12375891,46.76927755,34.82896933,26.07707627,38.98001611,49.67675801,48.30346309,,
St. Lucia,LCA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57183088,13.33867027,12.93315548,13.19410657,11.94630116,11.58391521,11.30847778,10.52857736,10.32061512,10.94032083,10.95007506,10.93347507,10.08340806,9.832982414,10.98340471,11.0874075
Latin America & Caribbean,LCN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,33.0827792,33.25137987,32.19533592,32.89741101,33.34360227,32.77691104,33.32254424,33.20741688,33.44699684,35.84061691,34.83159295,35.40270027,35.78055846,34.96201542,35.6595971,34.88949659,34.28681241,35.48547168,35.66787821,36.31862762,35.39676291,35.96675964,35.97570458,36.73234204,36.44547504,32.39187068,30.92363675,30.98481894,32.90923498,32.07874886,27.7028176,27.54865616,27.93511715,27.46570483,28.33910037,29.37927769,29.24151169,29.84805782,29.56017481,30.57625285,30.54226332,31.02935222,30.18470748,30.29306537,28.01340631,29.12715741,28.85195618,28.50537052,27.54997447,26.81034831,28.86963653,27.94141433,27.98869831,28.96755907,28.86907742,28.30328948,30.48221951
Least developed countries: UN classification,LDC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.50332563,20.716758,22.65715965,22.2189799,22.02377312,22.85319646,24.16364932,23.77713134,24.95140807,24.87607134,26.39046083,27.7557967,29.14921137,30.27186826,30.52758954,26.97283373,27.98525357,29.6680417,29.76508245,29.14191532,28.3116182,26.2496483,27.1874429,27.34257317,29.74083235,29.94457053,29.61453229,29.27520559
Low income,LIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56656674,17.65279206,17.82971025,17.12720828,17.78191457,17.97838872,23.65540171,25.11525659,23.49907119,26.00136562,28.80610028,27.35289458,27.10120255,26.47577475,28.52459608,28.63315861,30.86456231,30.79161866,30.81039763,27.15433592,28.29129798,27.88673792,25.23639246,24.62623079,25.28346401,23.42141732,24.32568777,24.01392128,26.74906774,26.06920877,25.91836299,24.92206515
Liechtenstein,LIE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.30458267,39.64717263,37.26026489,41.95437832,44.07704856,41.75503469,44.22143595,,
